flight_id,flight_date,carrier_code,flight_number,tail_number,origin_airport,dest_airport,sched_dep_time,dep_time,dep_delay,taxi_out,sched_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,distance,air_time,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
10839,2024-04-04,AA,3796,N195AA,DEN,PHL,16:25,16:29,4,15,20:30,20:29,-1,0,,0,1554,218,0,0,0,0,0
10840,2024-02-02,DL,768,N151DL,PHL,SLC,08:15,08:19,4,16,13:09,13:15,6,0,,0,1922,273,0,0,0,0,0
10841,2024-04-20,DL,2209,N209DL,SEA,ATL,17:35,17:31,-4,23,23:09,23:11,2,0,,0,2178,307,0,0,0,0,0
10842,2024-05-25,WN,5052,N124WN,PDX,MIA,15:35,15:32,-3,17,22:09,22:11,2,0,,0,2697,379,0,0,0,0,0
10843,2024-08-18,WN,2505,N150WN,EWR,MIA,01:00,00:55,-5,9,04:03,03:56,-7,0,,0,1087,166,0,0,0,0,0
10844,2024-09-28,AA,5643,N104AA,DTW,SFO,07:10,07:06,-4,15,12:22,12:25,3,0,,0,2074,295,0,0,0,0,0
10845,2024-12-01,AA,5138,N101AA,ATL,DFW,19:20,19:20,0,23,21:46,21:53,7,0,,0,730,119,0,0,0,0,0
10846,2024-02-07,AA,3058,N132AA,EWR,SEA,21:40,21:34,-6,21,03:39,03:38,-1,0,,0,2395,333,0,0,0,0,0
10847,2024-05-14,UA,4870,N114UA,MDW,EWR,19:40,19:40,0,15,21:54,21:46,-8,0,,0,709,108,0,0,0,0,0
10848,2024-11-29,B6,4405,N190B6,SFO,LAS,11:35,11:31,-4,23,13:13,13:15,2,0,,0,413,75,0,0,0,0,0
10849,2024-08-22,OO,3929,N217OO,DEN,ORD,17:00,17:20,20,29,19:49,20:14,25,0,,0,886,133,4,3,11,0,7
10850,2024-11-14,WN,4164,N117WN,SLC,MIA,17:50,18:07,17,18,23:10,23:25,15,0,,0,2086,292,4,4,2,0,5
10851,2024-12-10,UA,348,N141UA,MDW,IAD,06:45,06:45,0,25,08:54,09:01,7,0,,0,576,101,0,0,0,0,0
10852,2024-06-08,AA,4002,N185AA,LAX,EWR,07:35,07:37,2,18,13:41,13:50,9,0,,0,2449,343,0,0,0,0,0
10853,2024-02-07,F9,5354,N195F9,PDX,ATL,17:30,17:58,28,11,22:56,23:12,16,0,,0,2168,296,1,7,0,0,8
10854,2024-05-29,DL,3613,N159DL,PHX,IAD,16:40,16:34,-6,14,21:41,21:39,-2,0,,0,1952,279,0,0,0,0,0
10855,2024-11-03,UA,2348,N162UA,PHX,LAX,06:40,06:40,0,16,08:18,08:23,5,0,,0,370,75,0,0,0,0,0
10856,2024-01-29,WN,4121,N159WN,ORD,DEN,10:55,10:49,-6,21,13:38,13:35,-3,0,,0,886,137,0,0,0,0,0
10857,2024-05-23,AA,3064,N108AA,SLC,MDW,17:45,17:45,0,12,21:19,21:15,-4,0,,0,1256,187,0,0,0,0,0
10858,2024-03-16,DL,760,N110DL,CLT,SLC,09:25,09:42,17,12,13:55,14:07,12,0,,0,1723,242,0,0,0,0,0
10859,2024-05-24,WN,3959,N170WN,PDX,BOS,05:45,07:00,75,20,12:03,13:02,59,0,,0,2530,337,3,5,2,0,49
10860,2024-08-16,WN,4342,N184WN,MSP,SLC,15:35,15:33,-2,20,18:28,18:26,-2,0,,0,989,145,0,0,0,0,0
10861,2024-03-04,WN,3483,N131WN,BOS,SAN,03:45,04:43,58,21,10:11,11:02,51,0,,0,2582,348,17,1,15,0,18
10862,2024-12-12,MQ,141,N191MQ,PDX,CLT,13:10,13:09,-1,10,18:53,18:47,-6,0,,0,2277,319,0,0,0,0,0
10863,2024-12-10,AA,4570,N156AA,JFK,FLL,07:10,07:12,2,21,10:23,10:24,1,0,,0,1071,162,0,0,0,0,0
10864,2024-09-25,MQ,4457,N117MQ,MIA,ATL,10:00,10:30,30,23,12:02,12:39,37,0,,0,596,103,10,1,16,4,6
10865,2024-11-23,DL,5098,N160DL,PHL,ATL,17:50,17:54,4,17,20:01,20:06,5,0,,0,666,106,0,0,0,0,0
10866,2024-07-02,DL,724,N205DL,IAH,SLC,11:15,11:12,-3,21,14:43,14:39,-4,0,,0,1195,177,0,0,0,0,0
10867,2024-09-17,G4,3932,N135G4,LAX,IAH,19:00,19:29,29,25,22:50,23:17,27,0,,0,1377,195,5,1,17,0,4
10868,2024-09-24,AA,3718,N207AA,MIA,DFW,07:05,07:10,5,24,10:24,10:30,6,0,,0,1120,165,0,0,0,0,0
10869,2024-06-17,UA,2520,N120UA,FLL,SEA,13:55,13:55,0,21,20:31,20:34,3,0,,0,2714,371,0,0,0,0,0
10870,2024-09-15,DL,2014,N121DL,TPA,AUS,21:00,21:05,5,20,23:48,23:52,4,0,,0,926,140,0,0,0,0,0
10871,2024-08-14,DL,3100,N207DL,PDX,LAX,19:25,19:42,17,20,22:01,22:17,16,0,,0,835,125,5,6,4,0,1
10872,2024-02-02,WN,1337,N102WN,PHX,DFW,17:10,17:19,9,17,19:48,19:54,6,0,,0,866,132,0,0,0,0,0
10873,2024-08-01,UA,2619,N177UA,MSP,SFO,06:40,06:40,0,26,10:59,11:08,9,0,,0,1586,234,0,0,0,0,0
10874,2024-02-19,AS,2039,N112AS,EWR,MIA,12:15,12:12,-3,21,15:24,15:26,2,0,,0,1087,166,0,0,0,0,0
10875,2024-07-28,AA,3419,N122AA,SFO,SAN,12:15,12:13,-2,18,13:58,13:52,-6,0,,0,447,76,0,0,0,0,0
10876,2024-01-29,G4,4736,N137G4,CLT,MSP,05:35,05:35,0,22,08:25,08:33,8,0,,0,930,147,0,0,0,0,0
10877,2024-02-08,AA,2650,N115AA,DTW,EWR,07:45,08:11,26,17,09:32,10:03,31,0,,0,487,87,12,4,9,0,6
10878,2024-12-12,UA,1614,N168UA,PDX,SFO,19:55,19:54,-1,18,21:54,21:46,-8,0,,0,551,91,0,0,0,0,0
10879,2024-04-09,UA,485,N194UA,MIA,ATL,07:25,07:44,19,11,09:27,09:41,14,0,,0,596,99,0,0,0,0,0
10880,2024-06-21,G4,4680,N150G4,SFO,DEN,11:05,11:11,6,23,14:01,14:18,17,0,,0,965,154,5,9,2,1,0
10881,2024-01-17,NK,1647,N121NK,BWI,DEN,14:45,15:11,26,19,18:43,19:10,27,0,,0,1487,213,8,3,9,0,7
10882,2024-02-25,UA,4812,N109UA,DAL,TPA,17:35,17:35,0,18,20:19,20:24,5,0,,0,916,143,0,0,0,0,0
10883,2024-08-13,UA,658,N185UA,SEA,TPA,07:30,07:30,0,18,13:45,13:47,2,0,,0,2517,350,0,0,0,0,0
10884,2024-02-15,NK,618,N197NK,LAX,FLL,19:10,19:08,-2,28,01:08,01:13,5,0,,0,2338,329,0,0,0,0,0
10885,2024-03-07,AA,1126,N101AA,BWI,IAD,09:10,09:19,9,16,10:10,10:22,12,0,,0,120,41,0,0,0,0,0
10886,2024-07-15,OO,4772,N186OO,SEA,PDX,03:10,03:08,-2,19,04:10,04:18,8,0,,0,129,41,0,0,0,0,0
10887,2024-05-21,AA,3014,N134AA,MIA,IAD,06:20,06:50,30,12,09:00,09:26,26,0,,0,924,139,16,1,3,0,6
10888,2024-11-18,UA,2490,N119UA,AUS,LAX,06:45,06:40,-5,11,10:09,10:05,-4,0,,0,1239,186,0,0,0,0,0
10889,2024-01-23,NK,4988,N156NK,BWI,SEA,08:00,07:58,-2,13,13:44,13:39,-5,0,,0,2329,320,0,0,0,0,0
10890,2024-04-03,NK,959,N145NK,BWI,LAX,01:40,01:43,3,17,07:33,07:27,-6,0,,0,2324,320,0,0,0,0,0
10891,2024-08-29,AS,5278,N122AS,SFO,AUS,15:00,14:57,-3,28,19:10,19:13,3,0,,0,1502,216,0,0,0,0,0
10892,2024-08-24,DL,3617,N127DL,ORD,PHL,11:35,11:35,0,10,13:42,13:32,-10,0,,0,676,103,0,0,0,0,0
10893,2024-02-23,AA,4207,N191AA,SEA,BNA,07:30,07:30,0,25,12:38,12:45,7,0,,0,1974,280,0,0,0,0,0
10894,2024-05-17,AS,2992,N104AS,LAX,EWR,09:45,09:43,-2,20,15:45,15:55,10,0,,0,2449,345,0,0,0,0,0
10895,2024-11-28,G4,854,N214G4,MCO,JFK,10:25,10:24,-1,19,13:08,13:14,6,0,,0,945,143,0,0,0,0,0
10896,2024-09-28,DL,1159,N186DL,SAN,PHX,04:55,04:58,3,21,06:23,06:32,9,0,,0,304,66,0,0,0,0,0
10897,2024-02-10,MQ,5742,N168MQ,ATL,JFK,18:40,19:28,48,16,20:59,21:49,50,0,,0,759,122,31,8,8,0,3
10898,2024-04-07,WN,883,N127WN,PHX,MIA,05:25,05:19,-6,13,10:22,10:17,-5,0,,0,1969,280,0,0,0,0,0
10899,2024-07-01,F9,5550,N156F9,MIA,MSP,11:00,11:54,54,13,15:02,15:41,39,0,,0,1503,206,21,2,13,0,3
10900,2024-05-07,NK,4841,N189NK,SFO,ATL,04:10,04:06,-4,24,09:38,09:41,3,0,,0,2134,301,0,0,0,0,0
10901,2024-08-16,DL,2541,N106DL,BOS,PHX,17:45,17:45,0,15,23:30,23:39,9,0,,0,2295,328,0,0,0,0,0
10902,2024-11-12,AA,2493,N207AA,DTW,CLT,07:20,07:22,2,20,09:10,09:16,6,0,,0,501,83,0,0,0,0,0
10903,2024-03-26,UA,2776,N181UA,IAH,DTW,09:35,09:32,-3,13,12:38,12:38,0,0,,0,1075,163,0,0,0,0,0
10904,2024-09-12,AA,4738,N203AA,MCO,FLL,14:50,14:53,3,21,15:58,16:10,12,0,,0,178,49,0,0,0,0,0
10905,2024-07-27,AS,5560,N166AS,MDW,SFO,03:05,02:59,-6,20,07:52,07:47,-5,0,,0,1850,261,0,0,0,0,0
10906,2024-08-02,WN,3242,N182WN,LAS,BNA,17:05,17:41,36,20,21:21,21:49,28,0,,0,1584,222,8,9,4,0,7
10907,2024-04-09,MQ,4209,N184MQ,MIA,BNA,16:25,16:18,-7,16,18:51,18:51,0,0,,0,807,127,0,0,0,0,0
10908,2024-02-18,AA,950,N191AA,PHL,DAL,07:30,07:26,-4,18,11:08,11:00,-8,0,,0,1292,192,0,0,0,0,0
10909,2024-07-19,WN,2060,N184WN,DTW,AUS,08:30,09:31,61,16,11:47,12:36,49,0,,0,1148,162,21,1,9,0,18
10910,2024-09-14,OO,4635,N214OO,BOS,MDW,06:25,06:26,1,16,09:00,09:00,0,0,,0,858,133,0,0,0,0,0
10911,2024-06-26,DL,1247,N113DL,SFO,DEN,01:30,01:25,-5,20,04:23,04:23,0,0,,0,965,149,0,0,0,0,0
10912,2024-09-01,UA,2139,N149UA,SLC,MCO,15:05,14:52,-13,21,20:09,19:57,-12,0,,0,1928,272,0,0,0,0,0
10913,2024-05-02,AA,5588,N188AA,DEN,DAL,16:05,16:03,-2,22,18:16,18:23,7,0,,0,651,109,0,0,0,0,0
10914,2024-12-07,OO,917,N139OO,JFK,TPA,19:10,19:36,26,22,22:02,22:33,31,0,,0,1006,148,5,4,11,0,11
10915,2024-06-19,WN,5251,N156WN,PHL,SLC,15:05,15:03,-2,25,20:02,20:07,5,0,,0,1922,273,0,0,0,0,0
10916,2024-11-28,AA,3663,N106AA,FLL,DAL,17:00,16:56,-4,22,20:18,20:15,-3,0,,0,1107,168,0,0,0,0,0
10917,2024-05-15,MQ,408,N176MQ,AUS,EWR,06:05,06:19,14,17,10:07,10:21,14,0,,0,1501,216,0,0,0,0,0
10918,2024-02-28,AA,1987,N100AA,AUS,PDX,07:45,07:57,12,18,12:11,12:20,9,0,,0,1713,242,0,0,0,0,0
10919,2024-07-11,AA,1209,N106AA,LAS,DFW,17:25,17:27,2,14,20:29,20:32,3,0,,0,1053,159,0,0,0,0,0
10920,2024-09-24,AS,5397,N198AS,ORD,MIA,16:00,16:04,4,25,19:25,19:37,12,0,,0,1199,182,0,0,0,0,0
10921,2024-09-16,WN,3816,N148WN,LAS,BWI,14:05,14:03,-2,18,19:21,19:23,2,0,,0,2101,296,0,0,0,0,0
10922,2024-04-04,F9,5675,N198F9,DEN,PHL,04:45,04:44,-1,19,08:49,08:53,4,0,,0,1554,227,0,0,0,0,0
10923,2024-05-04,WN,1522,N125WN,SAN,EWR,10:35,10:59,24,18,16:38,16:55,17,0,,0,2420,327,5,3,8,0,1
10924,2024-02-10,WN,3314,N218WN,FLL,PDX,06:35,06:34,-1,19,13:14,13:11,-3,0,,0,2690,371,0,0,0,0,0
10925,2024-09-10,AA,5472,N131AA,MCO,SEA,06:15,06:15,0,17,12:38,12:31,-7,0,,0,2551,350,0,0,0,0,0
10926,2024-01-07,AA,5916,N147AA,DAL,LAS,05:10,05:05,-5,20,08:11,08:14,3,0,,0,1065,163,0,0,0,0,0
10927,2024-08-03,DL,2822,N216DL,SFO,DAL,13:25,13:25,0,23,17:27,17:32,5,0,,0,1473,216,0,0,0,0,0
10928,2024-03-09,UA,4898,N130UA,FLL,TPA,11:40,11:37,-3,17,12:52,12:44,-8,0,,0,197,47,0,0,0,0,0
10929,2024-03-09,NK,4829,N125NK,MIA,ATL,10:15,10:15,0,21,12:20,12:22,2,0,,0,596,101,0,0,0,0,0
10930,2024-03-21,AA,1844,N111AA,PDX,DEN,18:15,18:16,1,18,21:14,21:14,0,0,,0,989,149,0,0,0,0,0
10931,2024-01-30,HA,4362,N102HA,BWI,IAH,07:05,06:53,-12,24,10:40,10:27,-13,0,,0,1234,181,0,0,0,0,0
10932,2024-03-13,NK,391,N153NK,IAD,AUS,12:50,12:49,-1,19,16:32,16:27,-5,0,,0,1295,191,0,0,0,0,0
10933,2024-09-18,MQ,4733,N103MQ,DTW,TPA,10:10,10:36,26,23,13:09,13:28,19,0,,0,985,142,13,1,4,0,1
10934,2024-03-29,AS,2987,N101AS,BNA,BOS,05:15,05:11,-4,24,08:04,08:04,0,0,,0,941,144,0,0,0,0,0
10935,2024-07-26,DL,5352,N143DL,JFK,SFO,10:15,10:16,1,26,16:43,16:46,3,0,,0,2580,356,0,0,0,0,0
10936,2024-07-31,WN,820,N205WN,AUS,PHX,11:35,,0,0,14:16,,0,1,A,0,870,0,0,0,0,0,0
10937,2024-11-17,AA,1139,N124AA,AUS,EWR,16:55,17:48,53,19,20:57,21:47,50,0,,0,1501,212,7,14,5,11,13
10938,2024-09-22,OO,436,N187OO,BNA,BOS,01:15,01:11,-4,20,04:09,04:09,0,0,,0,941,145,0,0,0,0,0
10939,2024-10-19,AS,3971,N185AS,MCO,MIA,10:05,10:10,5,23,11:21,11:27,6,0,,0,193,48,0,0,0,0,0
10940,2024-07-25,B6,5689,N108B6,MCO,SEA,07:20,07:43,23,14,13:39,13:57,18,0,,0,2551,351,5,10,1,0,2
10941,2024-11-28,WN,4617,N128WN,MDW,SLC,12:25,12:18,-7,17,15:56,15:52,-4,0,,0,1256,189,0,0,0,0,0
10942,2024-03-17,OO,394,N212OO,TPA,LAX,06:35,06:36,1,15,11:58,11:53,-5,0,,0,2154,299,0,0,0,0,0
10943,2024-10-14,DL,4550,N112DL,DEN,SFO,06:55,06:53,-2,29,09:51,09:59,8,0,,0,965,148,0,0,0,0,0
10944,2024-02-16,UA,1985,N202UA,SFO,BWI,08:35,09:22,47,19,14:47,15:26,39,0,,0,2451,333,7,6,3,21,2
10945,2024-04-19,UA,1201,N206UA,SAN,IAD,09:10,09:10,0,19,14:47,14:52,5,0,,0,2248,317,0,0,0,0,0
10946,2024-07-18,WN,585,N206WN,SEA,DFW,16:35,16:32,-3,20,20:58,20:53,-5,0,,0,1658,238,0,0,0,0,0
10947,2024-07-28,B6,1948,N185B6,MDW,BNA,15:00,14:58,-2,16,16:37,16:34,-3,0,,0,395,72,0,0,0,0,0
10948,2024-06-02,AS,5419,N121AS,BOS,ORD,12:45,12:43,-2,18,15:32,15:29,-3,0,,0,864,132,0,0,0,0,0
10949,2024-01-10,DL,5255,N192DL,DEN,BNA,11:40,11:36,-4,15,14:36,,0,0,,1,1011,153,0,0,0,0,0
10950,2024-12-18,AS,1514,N121AS,SFO,MIA,03:25,03:24,-1,23,09:47,09:54,7,0,,0,2581,361,0,0,0,0,0
10951,2024-06-05,AA,837,N105AA,CLT,TPA,03:50,03:50,0,11,05:40,05:43,3,0,,0,509,94,0,0,0,0,0
10952,2024-09-17,UA,3090,N153UA,ATL,SAN,09:40,09:36,-4,20,14:34,14:31,-3,0,,0,1888,271,0,0,0,0,0
10953,2024-03-17,UA,4977,N165UA,SEA,PDX,00:25,00:24,-1,18,01:26,01:29,3,0,,0,129,39,0,0,0,0,0
10954,2024-09-13,AS,4004,N113AS,PHL,PHX,10:55,10:51,-4,21,16:14,16:00,-14,0,,0,2071,279,0,0,0,0,0
10955,2024-05-10,AS,5945,N204AS,MCO,SFO,12:05,12:05,0,19,18:10,18:12,2,0,,0,2442,342,0,0,0,0,0
10956,2024-03-07,UA,2768,N141UA,FLL,BNA,11:10,11:09,-1,24,13:44,13:43,-1,0,,0,794,123,0,0,0,0,0
10957,2024-08-15,NK,3726,N141NK,LAS,SAN,17:50,19:20,90,15,19:07,20:37,90,0,,0,259,55,15,5,4,11,55
10958,2024-06-11,DL,875,N171DL,MDW,EWR,08:25,08:25,0,21,10:44,10:44,0,0,,0,709,115,0,0,0,0,0
10959,2024-01-15,AA,4330,N180AA,AUS,FLL,15:00,15:26,26,15,18:08,18:29,21,0,,0,1103,159,7,5,5,0,4
10960,2024-08-19,UA,2775,N124UA,FLL,SLC,11:20,11:21,1,17,16:42,16:38,-4,0,,0,2081,290,0,0,0,0,0
10961,2024-07-13,AA,3131,N179AA,LAX,FLL,05:00,04:57,-3,17,10:48,10:46,-2,0,,0,2338,325,0,0,0,0,0
10962,2024-12-14,OO,800,N126OO,PDX,AUS,08:15,08:25,10,14,12:43,13:00,17,0,,0,1713,254,8,2,1,0,6
10963,2024-01-30,OO,4641,N219OO,BWI,SLC,07:05,07:08,3,13,11:55,11:49,-6,0,,0,1860,258,0,0,0,0,0
10964,2024-12-24,DL,1157,N169DL,PDX,IAD,15:20,15:20,0,17,21:11,21:09,-2,0,,0,2321,321,0,0,0,0,0
10965,2024-12-03,UA,3431,N150UA,SAN,SFO,09:10,09:12,2,12,10:47,10:40,-7,0,,0,447,73,0,0,0,0,0
10966,2024-11-26,MQ,1649,N154MQ,JFK,LAX,22:20,22:18,-2,28,04:31,04:34,3,0,,0,2470,345,0,0,0,0,0
10967,2024-11-11,DL,3070,N115DL,BNA,MCO,15:50,15:50,0,26,18:00,18:01,1,0,,0,617,98,0,0,0,0,0
10968,2024-10-22,DL,5396,N129DL,MCO,DFW,17:50,17:48,-2,17,20:43,20:43,0,0,,0,983,154,0,0,0,0,0
10969,2024-11-25,F9,2446,N127F9,BOS,BNA,16:20,16:17,-3,22,19:13,19:18,5,0,,0,941,151,0,0,0,0,0
10970,2024-08-07,UA,4126,N113UA,BWI,JFK,17:00,17:24,24,20,18:12,18:28,16,0,,0,184,40,6,3,1,0,6
10971,2024-05-26,B6,4374,N145B6,CLT,PDX,06:25,06:25,0,12,12:07,12:01,-6,0,,0,2277,319,0,0,0,0,0
10972,2024-09-15,WN,3631,N141WN,EWR,BOS,09:05,09:02,-3,27,10:19,10:22,3,0,,0,201,47,0,0,0,0,0
10973,2024-10-18,AS,2147,N122AS,DEN,LAX,16:50,17:03,13,12,19:22,19:32,10,0,,0,861,134,0,0,0,0,0
10974,2024-10-25,AA,2998,N101AA,DEN,SAN,14:05,14:22,17,23,16:43,16:52,9,0,,0,852,122,0,0,0,0,0
10975,2024-05-22,WN,3260,N151WN,MSP,DFW,10:25,10:25,0,15,13:03,13:07,4,0,,0,853,138,0,0,0,0,0
10976,2024-08-22,WN,3078,N183WN,ORD,AUS,15:00,14:58,-2,22,17:53,17:58,5,0,,0,978,152,0,0,0,0,0
10977,2024-04-24,WN,4309,N140WN,PHL,PHX,12:50,12:46,-4,24,18:09,18:16,7,0,,0,2071,299,0,0,0,0,0
10978,2024-12-30,OO,1160,N101OO,DTW,TPA,05:30,05:31,1,19,08:25,08:30,5,0,,0,985,150,0,0,0,0,0
10979,2024-03-30,DL,1295,N149DL,AUS,DEN,06:50,06:46,-4,15,09:19,09:10,-9,0,,0,776,117,0,0,0,0,0
10980,2024-07-26,AA,1832,N127AA,IAH,DEN,08:15,08:10,-5,21,10:58,10:56,-2,0,,0,862,135,0,0,0,0,0
10981,2024-06-12,DL,5581,N158DL,FLL,DFW,18:05,18:00,-5,27,21:18,21:21,3,0,,0,1118,170,0,0,0,0,0
10982,2024-03-24,OO,3688,N128OO,DTW,DFW,06:25,06:28,3,17,09:16,09:24,8,0,,0,986,151,0,0,0,0,0
10983,2024-03-17,AA,1052,N108AA,MSP,LAS,22:25,22:29,4,13,01:56,02:02,6,0,,0,1297,192,0,0,0,0,0
10984,2024-06-09,B6,430,N184B6,BOS,SAN,07:15,07:14,-1,16,13:40,13:44,4,0,,0,2582,366,0,0,0,0,0
10985,2024-01-05,DL,3986,N204DL,PHL,DAL,17:10,17:08,-2,20,20:50,20:42,-8,0,,0,1292,189,0,0,0,0,0
10986,2024-03-18,DL,590,N135DL,ATL,PHL,12:55,12:52,-3,23,15:08,15:10,2,0,,0,666,107,0,0,0,0,0
10987,2024-03-31,AA,2912,N183AA,PHX,SAN,14:50,14:48,-2,18,16:16,16:18,2,0,,0,304,67,0,0,0,0,0
10988,2024-03-27,AA,1282,N179AA,DEN,ATL,12:30,12:29,-1,25,15:57,16:01,4,0,,0,1197,177,0,0,0,0,0
10989,2024-09-26,UA,3773,N147UA,FLL,DFW,19:55,19:52,-3,23,23:10,23:13,3,0,,0,1118,169,0,0,0,0,0
10990,2024-04-13,DL,5589,N105DL,BOS,SAN,12:00,11:58,-2,9,18:22,18:10,-12,0,,0,2582,352,0,0,0,0,0
10991,2024-12-04,WN,744,N108WN,SAN,TPA,12:50,12:50,0,22,18:10,18:12,2,0,,0,2083,289,0,0,0,0,0
10992,2024-06-23,WN,5472,N213WN,DAL,MCO,17:35,17:34,-1,18,20:27,20:25,-2,0,,0,972,146,0,0,0,0,0
10993,2024-02-23,AA,295,N127AA,SFO,ATL,12:40,12:40,0,28,18:08,18:19,11,0,,0,2134,302,0,0,0,0,0
10994,2024-07-29,AA,1951,N152AA,ORD,EWR,06:30,06:27,-3,15,08:45,08:44,-1,0,,0,717,116,0,0,0,0,0
10995,2024-04-04,AA,4208,N138AA,PHL,SLC,11:15,11:15,0,15,16:12,16:16,4,0,,0,1922,274,0,0,0,0,0
10996,2024-08-10,AA,5482,N198AA,LAX,ATL,13:00,13:12,12,18,17:56,18:09,13,0,,0,1942,272,0,0,0,0,0
10997,2024-01-09,WN,3540,N176WN,JFK,AUS,17:30,17:25,-5,22,21:35,21:39,4,0,,0,1519,224,0,0,0,0,0
10998,2024-02-22,WN,207,N163WN,BOS,DEN,05:30,05:30,0,21,10:01,10:04,3,0,,0,1750,246,0,0,0,0,0
10999,2024-03-17,OO,2658,N113OO,FLL,DTW,19:45,19:42,-3,18,22:53,22:58,5,0,,0,1130,170,0,0,0,0,0
11000,2024-07-24,F9,2436,N191F9,JFK,BWI,19:35,19:44,9,32,20:48,21:03,15,0,,0,184,41,10,1,4,0,0
11001,2024-11-11,WN,2031,N168WN,DAL,SAN,05:15,05:54,39,16,08:36,09:05,29,0,,0,1180,167,2,4,13,0,10
11002,2024-10-28,DL,168,N201DL,ORD,MIA,18:45,19:03,18,20,22:05,22:18,13,0,,0,1199,169,0,0,0,0,0
11003,2024-11-05,AA,5851,N218AA,TPA,MSP,18:20,18:20,0,13,21:55,21:56,1,0,,0,1308,195,0,0,0,0,0
11004,2024-11-25,UA,540,N208UA,SAN,SEA,11:50,11:42,-8,17,14:49,14:53,4,0,,0,1052,164,0,0,0,0,0
11005,2024-04-21,UA,4970,N172UA,ORD,PDX,14:10,14:45,35,19,18:42,19:18,36,0,,0,1735,243,17,1,1,0,17
11006,2024-12-16,DL,113,N121DL,EWR,DAL,05:40,05:35,-5,31,09:28,09:39,11,0,,0,1362,205,0,0,0,0,0
11007,2024-06-13,UA,5362,N132UA,ORD,BWI,18:05,18:01,-4,14,20:14,20:09,-5,0,,0,620,105,0,0,0,0,0
11008,2024-10-05,AA,2742,N112AA,DFW,PHX,07:40,08:44,64,19,10:21,11:18,57,0,,0,866,125,20,18,7,0,12
11009,2024-01-27,WN,1446,N176WN,ORD,SEA,11:20,11:32,12,26,15:51,16:10,19,0,,0,1716,246,3,5,11,0,0
11010,2024-03-10,OO,4124,N141OO,FLL,DEN,10:10,10:07,-3,18,14:38,14:40,2,0,,0,1702,247,0,0,0,0,0
11011,2024-08-05,DL,2786,N180DL,IAH,BOS,21:00,20:52,-8,17,01:13,01:04,-9,0,,0,1595,227,0,0,0,0,0
11012,2024-12-30,G4,2546,N189G4,MDW,BWI,12:15,12:46,31,19,14:17,14:54,37,0,,0,609,101,25,1,3,0,8
11013,2024-07-07,AA,2740,N149AA,BWI,IAH,22:40,23:06,26,17,02:02,02:27,25,0,,0,1234,180,2,9,4,0,10
11014,2024-11-28,AS,868,N186AS,SAN,JFK,12:35,12:54,19,18,18:38,18:56,18,0,,0,2441,334,9,5,4,0,0
11015,2024-11-01,WN,1315,N218WN,BOS,IAD,14:00,13:55,-5,25,15:44,15:41,-3,0,,0,412,73,0,0,0,0,0
11016,2024-05-03,AA,1680,N198AA,SAN,ATL,08:20,08:19,-1,21,13:12,13:12,0,0,,0,1888,263,0,0,0,0,0
11017,2024-01-19,UA,2983,N188UA,BNA,SEA,13:50,13:52,2,22,18:59,19:03,4,0,,0,1974,278,0,0,0,0,0
11018,2024-09-13,WN,3163,N117WN,SAN,IAD,19:55,19:50,-5,20,01:34,01:35,1,0,,0,2248,318,0,0,0,0,0
11019,2024-10-22,OO,3969,N142OO,SEA,DEN,08:05,08:46,41,22,11:10,11:45,35,0,,0,1022,148,24,11,0,0,0
11020,2024-01-22,AA,3290,N122AA,TPA,SLC,09:35,09:36,1,21,14:28,14:36,8,0,,0,1885,274,0,0,0,0,0
11021,2024-02-09,AA,5242,N181AA,MSP,MCO,16:00,16:00,0,15,19:36,19:36,0,0,,0,1311,192,0,0,0,0,0
11022,2024-02-07,MQ,3313,N197MQ,LAS,MIA,20:40,20:35,-5,15,02:09,02:04,-5,0,,0,2171,306,0,0,0,0,0
11023,2024-02-17,NK,1648,N213NK,PHX,ATL,10:05,10:03,-2,15,14:15,14:12,-3,0,,0,1584,229,0,0,0,0,0
11024,2024-07-01,UA,5910,N188UA,SFO,IAD,15:30,15:27,-3,25,21:37,21:36,-1,0,,0,2413,336,0,0,0,0,0
11025,2024-03-15,DL,4680,N140DL,FLL,LAX,12:05,12:04,-1,29,18:00,18:10,10,0,,0,2338,333,0,0,0,0,0
11026,2024-07-27,UA,516,N208UA,MSP,PHX,06:30,06:24,-6,27,10:05,10:06,1,0,,0,1275,188,0,0,0,0,0
11027,2024-07-01,WN,2343,N185WN,JFK,MDW,11:55,11:50,-5,24,14:17,14:18,1,0,,0,730,117,0,0,0,0,0
11028,2024-04-16,AA,5646,N161AA,MCO,IAH,10:10,10:13,3,19,12:49,12:48,-1,0,,0,852,130,0,0,0,0,0
11029,2024-07-06,AS,4207,N108AS,PHL,TPA,05:55,05:48,-7,14,08:38,08:36,-2,0,,0,921,146,0,0,0,0,0
11030,2024-09-20,WN,2613,N142WN,CLT,PHL,21:35,21:30,-5,17,23:19,23:13,-6,0,,0,448,77,0,0,0,0,0
11031,2024-03-26,UA,145,N102UA,JFK,PHX,06:05,06:02,-3,21,11:35,11:37,2,0,,0,2149,307,0,0,0,0,0
11032,2024-11-19,AA,3183,N177AA,LAS,ATL,12:15,12:15,0,21,16:50,16:57,7,0,,0,1743,254,0,0,0,0,0
